25001
  1.96969e-03 -8.10241e-04  1.18058e-03 -9.51031e-04 -4.54285e-07  7.69490e-04
  7.60942e-04  1.07406e-03  6.89677e-04 -9.15056e-04 -2.02938e-07  4.02657e-04
 -1.74630e-03 -7.06663e-04 -1.58276e-03  6.02049e-04 -2.71193e-07  1.13632e-03
  1.22081e-03 -1.44625e-03 -1.34696e-03 -1.15608e-04 -1.93551e-07  2.19240e-04
 -1.87613e-03  1.11226e-03  2.06999e-03  8.89105e-05 -3.80527e-07  9.52906e-04
 -2.10215e-03 -1.07189e-04  1.03272e-04  1.34093e-03 -1.90554e-07  5.86073e-04
  2.98466e-03  5.11057e-05 -1.46627e-04 -6.39328e-04 -2.70112e-07  1.31974e-03
 -7.24424e-05 -9.80414e-04 -1.47460e-03  3.17226e-04 -1.85873e-07  1.04461e-03
  1.26816e-04  1.36436e-03  2.58140e-03 -4.41458e-04 -3.86528e-07  3.10948e-04
  7.08012e-04 -1.23478e-04  1.49697e-03 -3.81619e-04 -1.31472e-07  1.41145e-03
 -1.15061e-03  4.00640e-04 -2.43275e-03  1.23821e-03 -3.05993e-07  6.77781e-04
  6.34203e-04  5.40650e-04 -2.99956e-04 -1.05787e-03 -2.39199e-07  8.61198e-04
 -2.01980e-03 -6.65232e-04  9.55295e-04  1.30164e-03 -3.09856e-07  1.27532e-04
 -4.28418e-04  7.15138e-04  1.19735e-03  3.65487e-04 -1.30199e-07  1.22803e-03
  8.33228e-04 -1.23020e-03 -2.32872e-03 -6.28719e-04 -2.98217e-07  4.94365e-04
 -1.85156e-03 -2.53923e-04 -6.62499e-04  1.76512e-04 -2.36016e-07  1.43437e-03
  2.72352e-03  1.05858e-03  9.74491e-04 -7.35858e-04 -2.81597e-07  7.00709e-04
  1.06054e-03 -5.74598e-04  2.65651e-04 -8.26593e-04 -1.80138e-07  1.06754e-03
 -2.31497e-03  8.15556e-04 -5.79869e-04  1.17323e-03 -2.82855e-07  3.33875e-04
  4.51009e-04  1.35748e-04 -1.80053e-03 -7.54811e-04 -2.00643e-07  1.25096e-03
 -6.84899e-04 -2.43049e-04  2.73427e-03  1.35144e-03 -3.69580e-07  5.17292e-04
 -1.30654e-03  1.15257e-03  7.83111e-04  2.07283e-04 -2.07031e-07  8.84125e-04
  2.24002e-03 -1.43655e-03 -1.34262e-03 -2.58355e-04 -2.62435e-07  1.50459e-04
 -1.36322e-04  2.99262e-04 -2.27440e-04  1.37200e-03 -1.84575e-07  4.25584e-04
  1.09906e-03 -1.91705e-04  1.83368e-03 -8.78893e-04 -3.90346e-07  1.15925e-03
  2.93747e-04  1.43248e-03  1.98028e-03 -3.12453e-04 -1.27360e-07  5.87506e-05
 -4.27986e-04 -1.20660e-03 -2.88525e-03  2.63184e-04 -3.09233e-07  7.92417e-04
  1.31148e-03 -1.12346e-03 -1.94539e-04 -7.21120e-04 -2.21146e-07  6.09000e-04
 -2.47449e-03  4.98092e-04  3.67055e-04  3.19712e-04 -3.31352e-07  1.34267e-03
 -4.73876e-04 -7.81742e-04  6.38948e-04  1.21791e-03 -1.11451e-07  2.42167e-04
  1.34960e-03  5.91929e-04 -1.81972e-03 -9.22190e-04 -3.13764e-07  9.75833e-04
 -1.36375e-03 -2.21674e-05 -1.01143e-03 -1.20411e-03 -2.48182e-07  8.38271e-04
  2.18242e-03  2.69401e-05  1.61859e-03  1.46335e-03 -2.57468e-07  1.04605e-04
  1.60800e-03 -8.36989e-04  7.60527e-04  1.54088e-05 -2.47290e-07  1.20510e-03
 -2.50261e-03  1.38930e-03 -1.18365e-03 -2.55768e-05 -2.51802e-07  4.71438e-04
  4.08771e-04  7.58303e-04 -8.64274e-04  7.30887e-04 -1.87707e-07  1.02169e-03
 -9.94841e-04 -1.03593e-03  2.10341e-03 -9.98477e-04 -3.89386e-07  2.88021e-04
 -1.34448e-03  3.29234e-04  4.81064e-04 -3.41584e-04 -1.69025e-07  1.38852e-03
  2.40768e-03 -9.11254e-04 -8.61481e-04  9.45435e-04 -2.80168e-07  6.54854e-04
 -6.97701e-04  1.33298e-03 -1.94994e-03 -5.81110e-04 -1.92846e-07  1.96313e-04
  9.98756e-04 -1.04042e-03  2.79133e-03  4.53570e-04 -3.71938e-07  9.29979e-04
  3.98185e-04  5.41477e-04  4.39330e-04  1.24207e-03 -1.10531e-07  5.63146e-04
 -1.47919e-03 -2.74359e-04 -1.63204e-03 -6.29340e-04 -3.16720e-07  1.29681e-03
  1.19511e-03 -5.36455e-04 -1.08318e-03  1.36569e-03 -2.39287e-07  1.28965e-05
 -1.97454e-03  4.61847e-04  1.78962e-03 -1.17576e-03 -2.92840e-07  7.46563e-04
 -9.47217e-05 -1.31922e-03  1.92811e-03 -5.18200e-04 -1.32504e-07  3.79730e-04
  1.40736e-04  8.89559e-04 -2.86474e-03  3.49426e-04 -3.00018e-07  1.11340e-03
 -1.21368e-03 -1.11492e-03 -5.96240e-05 -2.57561e-04 -2.17417e-07  9.18516e-04
  2.44176e-03  1.41829e-03  1.19956e-04  3.27642e-04 -3.22903e-07  1.84849e-04
  1.72398e-03 -1.59308e-04  1.27168e-04  6.89611e-04 -2.17550e-07  1.28535e-03
 -2.72906e-03  3.06041e-04 -2.01307e-04 -1.32478e-03 -2.66160e-07  5.51683e-04
  6.32091e-05  6.72808e-04 -8.56905e-04  1.07704e-03 -2.03415e-07  7.35099e-04
 -1.68369e-04 -7.77398e-04  2.28253e-03 -1.24447e-03 -3.70411e-07  1.43294e-06
 -1.03361e-03  8.21762e-04  8.91594e-04 -5.13338e-04 -1.92536e-07  1.10193e-03
  1.91010e-03 -1.20464e-03 -1.64766e-03  7.52516e-04 -2.61383e-07  3.68266e-04
 -1.32471e-03  8.50528e-04 -1.53571e-03 -1.19205e-03 -1.94960e-07  9.31412e-05
  1.91696e-03 -7.04069e-04  2.22229e-03  9.86783e-04 -3.70394e-07  8.26807e-04
  1.31515e-04  1.13426e-03  3.98102e-04  8.09290e-04 -1.16181e-07  4.59974e-04
 -6.78291e-04 -6.94696e-04 -2.05322e-03 -4.95665e-04 -3.14585e-07  1.19364e-03
  1.47888e-03 -1.42130e-03 -4.88557e-04  2.37645e-04 -2.30934e-07  2.76558e-04
 -2.49886e-03  1.04962e-03  8.25512e-04 -1.75500e-04 -3.11636e-07  1.01022e-03
 -8.47226e-04 -2.17480e-04  1.68315e-03 -1.30070e-03 -1.20674e-07  6.43391e-04
  1.27572e-03  8.35669e-05 -2.53443e-03  4.99795e-04 -3.07502e-07  1.37706e-03
 -1.01874e-03 -3.75568e-04 -5.12790e-04  8.33426e-04 -2.31186e-07  1.14779e-03
  2.15131e-03  5.78337e-04  1.08288e-03 -1.28339e-03 -2.95284e-07  4.14120e-04
  9.91573e-04 -1.13256e-03  7.73831e-04 -5.10368e-04 -4.79124e-08  7.80953e-04
 -1.94420e-03  1.33708e-03 -1.51727e-03  6.02530e-04 -3.41578e-07  4.72871e-05
  1.20435e-03  5.77216e-04 -1.54323e-03 -2.18598e-04 -2.44455e-07  1.33120e-03
 -1.77588e-03 -1.25329e-03  2.27558e-03  4.74634e-04 -2.64921e-07  5.97537e-04
 -1.63293e-03  3.91676e-04  2.01403e-04  1.03424e-03 -1.65063e-07  9.64370e-04
  2.66440e-03 -5.13212e-04 -3.28623e-04 -1.35516e-03 -2.76018e-07  2.30704e-04
 -8.27546e-05  1.29477e-03 -6.70957e-04  3.97355e-05 -2.04266e-07  6.89245e-04
  2.72540e-04 -3.58144e-04  2.20970e-03 -1.09912e-05 -3.48232e-07  1.42291e-03
  1.03327e-03  4.39102e-05  1.82398e-03 -1.43080e-03 -1.82141e-07  3.22412e-04
 -1.47000e-03 -3.12486e-05 -2.59492e-03  1.01823e-03 -2.82036e-07  1.05608e-03
  1.27417e-03 -9.43627e-04 -7.21811e-04 -1.00338e-03 -2.40280e-07  5.05828e-04
 -2.24282e-03  5.38005e-04  1.27054e-03  5.72073e-04 -3.38533e-07  1.23949e-03
 -2.69305e-04 -1.06409e-03  9.73142e-04  1.00073e-03 -2.17367e-07  1.38995e-04
  6.26606e-04  8.59318e-04 -2.26426e-03 -8.08145e-04 -2.63195e-07  8.72662e-04
 -1.74268e-03  1.24546e-03 -4.82266e-04  7.15676e-04 -1.71020e-07  2.99485e-04
  2.68642e-03 -9.03420e-04  7.43432e-04 -5.19129e-04 -4.18435e-07  1.03315e-03
  7.21280e-04  6.51343e-04  2.78228e-04 -1.13351e-03 -6.41793e-08  6.66318e-04
 -2.10651e-03 -2.18942e-04 -8.12571e-04  3.81016e-04 -3.37465e-07  1.39998e-03
  6.07323e-04 -3.81473e-04 -1.57443e-03 -1.41212e-03 -2.46252e-07  1.16068e-04
 -9.75552e-04  3.11975e-04  2.52902e-03  1.15485e-03 -2.61279e-07  8.49734e-04
 -1.82216e-03 -1.33764e-03  8.07708e-04  3.61355e-04 -1.70324e-07  4.82901e-04
  2.66107e-03  7.91993e-04 -1.17957e-03 -2.13951e-04 -2.69213e-07  1.21657e-03
 -5.31879e-04 -1.61441e-04 -1.19990e-03  1.24595e-03 -2.05710e-07  7.58026e-04
  1.01088e-03  1.88523e-04  2.28052e-03 -1.45497e-03 -3.46365e-07  2.43600e-05
  3.70983e-05 -9.34397e-04  1.51122e-03 -1.21072e-04 -1.74717e-07  1.12486e-03
 -6.39258e-05  1.40250e-03 -2.60405e-03  1.81725e-04 -2.86758e-07  3.91193e-04
  1.87444e-04  8.91516e-04 -4.60148e-06 -6.86986e-04 -2.15714e-07  9.41443e-04
 -2.12895e-03 -1.15057e-03  5.22628e-05  8.86610e-04 -3.52095e-07  2.07777e-04
 -7.42708e-04  4.05562e-04  7.80091e-04  5.26306e-04 -2.09601e-07  1.30828e-03
  1.64049e-03 -8.24105e-04 -1.72306e-03 -1.06946e-03 -2.68885e-07  5.74610e-04
 -1.33744e-03  4.37319e-04 -1.27335e-03 -1.29701e-03 -1.59151e-07  5.28756e-04
  2.03694e-03 -2.38956e-04  1.93933e-03  7.08700e-04 -4.72693e-07  1.26242e-03
  1.62322e-03  1.38193e-03  1.02789e-03  4.65952e-04 -1.19748e-07  1.61922e-04
 -2.41802e-03 -1.10140e-03 -1.53120e-03 -3.71363e-04 -3.06145e-07  8.95589e-04
  6.42311e-04 -1.14945e-03 -1.01432e-03  5.69772e-04 -2.02484e-07  7.12172e-04
 -1.30406e-03  2.24199e-04  2.05933e-03 -1.11134e-04 -3.59412e-07  1.44584e-03
 -5.48832e-04 -6.33369e-04  1.23244e-04 -1.27775e-03 -2.32625e-07  3.45339e-04
  2.14131e-03  4.41631e-04 -4.80846e-04  8.90940e-04 -2.56587e-07  1.07901e-03
 -3.51000e-04 -4.25665e-04 -1.56308e-03 -3.71760e-04 -1.74152e-07  1.35413e-03
  5.82431e-04  1.00151e-03  2.59368e-03  8.74682e-04 -4.11054e-07  6.20464e-04
  8.15111e-04 -7.14049e-04  1.15737e-03  8.17584e-04 -1.07583e-07  9.87297e-04
 -1.46847e-03  9.50692e-04 -2.08507e-03 -1.08854e-03 -3.17340e-07  2.53631e-04
  1.68627e-03  5.96600e-05 -1.18760e-03  8.82573e-04 -2.45550e-07  1.17071e-03
 -2.41899e-03 -9.44710e-05  1.70364e-03 -1.39754e-03 -2.74573e-07  4.37047e-04
 -3.02410e-04  1.22474e-03  1.74283e-03 -8.27897e-05 -1.45731e-07  8.03880e-04
  4.72205e-04 -1.46231e-03 -2.72138e-03  9.88493e-05 -2.92599e-07  7.02141e-05
 -9.23698e-04  3.80396e-04 -1.60277e-04  1.08406e-03 -2.05428e-07  9.12784e-04
  2.28510e-03 -4.82210e-04  3.96503e-04 -1.37421e-03 -3.46974e-07  1.79118e-04
  1.32895e-03  6.77579e-04  1.63910e-04 -2.37762e-04 -1.33480e-07  1.27962e-03
 -2.48971e-03 -1.28516e-03 -3.07077e-04  4.50962e-04 -3.06252e-07  5.45951e-04
  2.46133e-04 -8.79177e-04 -1.99559e-03 -4.22441e-04 -2.18504e-07  1.09620e-03
 -3.57786e-04  1.28158e-03  2.90085e-03  6.15791e-04 -3.37088e-07  3.62534e-04
 -1.34666e-03 -4.86091e-05  1.05094e-03  1.01165e-04 -2.46944e-07  1.46303e-03
  2.14714e-03  5.51423e-04 -1.67564e-03 -1.14761e-03 -2.50791e-07  7.29367e-04
 -5.02825e-04 -1.07446e-03 -6.44310e-04  9.61896e-04 -1.86589e-07  2.70826e-04
  1.39862e-03  7.96919e-04  1.79216e-03 -7.13428e-04 -3.90871e-07  1.00449e-03
  4.97580e-04 -8.81464e-04  1.79802e-03 -9.84620e-04 -1.05972e-07  6.37659e-04
 -7.53456e-04  3.48204e-04 -2.72264e-03  3.88954e-04 -3.19067e-07  1.37133e-03
  1.06908e-03  8.08459e-05 -2.95855e-04 -1.46249e-03 -2.39906e-07  8.74094e-05
 -2.30713e-03 -6.71229e-05  6.38468e-04  1.21425e-03 -2.88360e-07  8.21076e-04
 -1.60073e-04  1.39313e-03  2.82569e-04  7.70113e-05 -1.33715e-07  4.54243e-04
  1.05778e-03 -8.60045e-04 -1.86724e-03 -4.75429e-05 -3.00133e-07  1.18791e-03
 -1.33537e-03  3.27432e-04 -7.56477e-04 -1.93534e-04 -2.12932e-07  1.41718e-03
  2.27814e-03 -1.11776e-03  1.29055e-03  6.60671e-04 -3.33501e-07  6.83513e-04
  1.22955e-03  5.21355e-04  1.06062e-03  8.82058e-04 -9.37207e-08  1.05035e-03
 -2.02286e-03 -7.29027e-04 -1.74493e-03 -1.23341e-03 -3.19990e-07  3.16680e-04
  4.06187e-04 -1.97720e-04 -4.70883e-04  7.69286e-04 -2.12871e-07  1.23376e-03
 -1.44390e-03  3.43391e-04  1.67388e-03 -1.33606e-03 -3.37617e-07  5.00097e-04
 -1.22619e-03 -1.14658e-03  9.04491e-05 -2.94693e-04 -1.40067e-07  8.66930e-04
  2.44524e-03  1.41527e-03 -1.80372e-04  3.63750e-04 -2.84879e-07  1.33264e-04
 -1.42680e-04 -1.98237e-04 -1.93426e-03 -1.39534e-03 -2.45983e-07  4.08388e-04
  2.11448e-04  1.29587e-04  2.86653e-03  9.12131e-04 -2.60303e-07  1.14205e-03
  4.38047e-04 -1.45216e-03  8.70249e-04  2.06310e-04 -2.03881e-07  4.15553e-05
 -1.04955e-03  1.23345e-03 -2.08510e-03 -1.75236e-04 -2.72179e-07  7.75222e-04
  1.59765e-03  1.07354e-03 -8.04191e-04  8.06445e-04 -2.35627e-07  5.91805e-04
 -2.47847e-03 -5.03258e-04  1.24756e-03 -3.78050e-04 -3.46576e-07  1.32547e-03
 -6.52294e-04  8.70884e-04  1.97452e-03 -1.15932e-03 -1.97707e-07  2.24972e-04
  9.31810e-04 -6.67219e-04 -2.82063e-03  8.88198e-04 -2.71049e-07  9.58638e-04
 -1.36752e-03 -6.18616e-04 -4.51769e-04 -1.32899e-03 -1.75163e-07  6.44824e-05
  2.43461e-03  5.19596e-04  8.04287e-04  1.11626e-03 -4.10174e-07  7.98149e-04
  1.99569e-03 -1.27151e-03  4.48146e-04  5.91859e-04 -9.87836e-08  4.31315e-04
 -2.87519e-03  8.08794e-04 -6.45646e-04 -3.76476e-04 -3.20849e-07  1.16498e-03
  3.04668e-04  1.35868e-03 -1.35675e-03  4.95570e-04 -2.19141e-07  2.47899e-04
 -5.55740e-04 -1.02465e-03  2.47482e-03 -3.73735e-04 -3.26790e-07  9.81565e-04
 -7.59708e-04  4.56546e-04  4.81080e-04 -1.25169e-03 -1.45503e-07  6.14732e-04
  1.94658e-03 -1.98296e-04 -1.23266e-03  5.43659e-04 -2.76954e-07  1.34840e-03
 -9.35649e-04  9.99651e-04 -1.47755e-03 -4.29629e-05 -2.41065e-07  1.07327e-03
  1.47086e-03 -1.42617e-03  2.32275e-03  6.12940e-05 -2.70858e-07  3.39607e-04
  2.00186e-04  1.20807e-05  1.15370e-03  2.81090e-04 -2.08010e-07  1.44011e-03
 -4.14246e-04 -5.52221e-05 -2.38736e-03 -1.28490e-03 -2.70886e-07  7.06440e-04
  1.87490e-03 -7.88806e-04 -3.25326e-04  8.59653e-04 -2.11104e-07  8.89857e-04
 -2.80780e-03  9.86416e-04  4.87199e-04 -1.07501e-03 -3.62349e-07  1.56191e-04
 -9.09721e-04 -5.58133e-04  1.29170e-03 -5.12135e-04 -1.81482e-07  1.25669e-03
  1.52302e-03  1.01014e-03 -2.16252e-03  9.26891e-04 -2.81681e-07  5.23024e-04
 -4.05586e-04 -1.31403e-03 -2.85646e-04  3.20591e-04 -1.66765e-07  5.68878e-04
  1.78115e-03  6.56354e-04  1.25443e-03 -1.60135e-04 -4.63396e-07  1.30254e-03
  6.63885e-04 -3.44480e-04  2.94280e-04 -1.41194e-03 -2.96154e-08  2.02045e-04
 -2.04982e-03  2.67901e-04 -9.08621e-04  1.09806e-03 -3.34909e-07  9.35711e-04
  6.75349e-04  7.35303e-04 -1.52356e-03 -1.20988e-03 -2.19220e-07  3.85461e-04
 -1.09320e-03 -4.92873e-04  2.46622e-03  8.10983e-04 -3.20099e-07  1.11913e-03
 -1.84307e-03  1.25382e-03  7.10949e-04  7.62006e-04 -1.38250e-07  1.86282e-05
  2.70445e-03 -1.07658e-03 -1.04322e-03 -6.54289e-04 -2.90821e-07  7.52294e-04
 -4.62622e-04  4.89633e-04 -1.19930e-03  6.68731e-04 -2.30171e-07  1.21084e-03
  8.92681e-04 -8.19725e-04  2.31419e-03 -1.11956e-03 -2.93492e-07  4.77170e-04
  1.26015e-03  9.68460e-04  1.32358e-03 -7.09090e-04 -2.30213e-07  8.44003e-04
 -1.93069e-03 -1.18056e-03 -2.02787e-03  8.64387e-04 -2.60205e-07  1.10337e-04
  7.56082e-04 -4.51932e-04 -7.19850e-04 -6.98744e-05 -2.23178e-07  1.39425e-03
 -1.71233e-03  1.29484e-03  1.63027e-03  2.00199e-04 -3.56265e-07  6.60586e-04
 -3.65231e-05 -1.60071e-04  1.48779e-03  1.03530e-03 -1.73996e-07  1.02742e-03
  6.35937e-05  2.19665e-04 -2.59052e-03 -1.42075e-03 -2.82441e-07  2.93753e-04
 -2.11238e-03 -8.53788e-06 -5.18560e-05  1.39144e-03 -1.79914e-07  4.65706e-04
  2.99323e-03  5.18680e-06  7.34797e-05 -8.45307e-04 -4.03955e-07  1.19937e-03
  2.11574e-03 -1.46397e-03  7.79273e-05 -8.98292e-06 -8.97013e-08  9.88730e-05
 -2.99504e-03  1.20826e-03 -1.10314e-04  7.41387e-06 -3.26518e-07  8.32539e-04
  5.49947e-05  9.36204e-04 -1.49312e-03 -9.24785e-04 -2.29845e-07  6.49123e-04
 -9.55034e-05 -3.49225e-04  2.59293e-03  3.44966e-04 -3.03770e-07  1.38279e-03
 -7.71002e-04  1.01191e-03  7.16224e-04  1.02441e-03 -1.54085e-07  2.82290e-04
  1.73492e-03 -7.44024e-04 -1.61166e-03 -7.53211e-04 -2.67164e-07  1.01596e-03
 -1.24708e-03  6.42537e-04 -1.34246e-03  2.70779e-04 -2.28832e-07  1.29108e-03
  1.90780e-03 -1.25080e-03  2.05371e-03 -5.27114e-04 -2.97585e-07  5.57414e-04
  4.50246e-04  4.42582e-04  1.21128e-03 -1.05022e-03 -2.40829e-07  9.24247e-04
 -8.65449e-04 -5.65004e-04 -2.32829e-03  1.34071e-03 -2.55245e-07  1.90581e-04
  1.85582e-03 -3.62818e-04 -6.89827e-04 -8.91352e-04 -2.15453e-07  1.10766e-03
 -2.71989e-03  5.34924e-04  1.01101e-03  1.31417e-03 -3.61722e-07  3.73998e-04
 -6.96188e-04 -1.17312e-03  1.51995e-03  4.77511e-04 -1.63104e-07  7.40831e-04
  1.12474e-03  1.35904e-03 -2.45558e-03 -5.53189e-04 -2.88727e-07  7.16471e-06
 -6.71137e-04 -1.18425e-03 -3.07403e-04 -8.01841e-04 -1.80795e-07  3.28144e-04
  2.04207e-03  8.38587e-04  9.35338e-04  5.67799e-04 -4.09757e-07  1.06181e-03
  4.16162e-04 -7.24550e-04  3.00801e-04  1.07009e-03 -1.66713e-07  6.94977e-04
 -1.76889e-03  1.87670e-04 -1.27855e-03 -2.77171e-04 -2.88489e-07  1.42864e-03
  9.28757e-04  2.76074e-04 -1.28494e-03  1.43384e-03 -2.00495e-07  1.44727e-04
 -1.55139e-03 -2.22225e-04  2.14636e-03 -1.15417e-03 -3.68110e-07  8.78393e-04
 -1.88331e-03  1.35047e-03  3.03027e-04 -2.60021e-04 -2.12631e-07  5.11560e-04
  2.81661e-03 -7.62193e-04 -4.53196e-04  1.46754e-04 -2.61619e-07  1.24523e-03
 -1.87201e-04  2.49093e-04 -1.16345e-03 -1.21332e-03 -1.81612e-07  7.86685e-04
  3.85494e-04 -2.94895e-04  2.39584e-03  1.43642e-03 -3.96133e-07  5.30188e-05
  9.20079e-04  8.88368e-04  1.49319e-03  1.82381e-04 -1.09527e-07  1.15352e-03
 -1.44393e-03 -1.37726e-03 -2.34334e-03 -2.82750e-04 -3.15181e-07  4.19852e-04
  7.73831e-04 -9.19095e-04 -4.76821e-04  6.05996e-04 -2.50262e-07  9.70102e-04
 -1.96480e-03  1.20901e-03  1.21067e-03 -7.97150e-04 -2.54271e-07  2.36435e-04
 -3.22752e-04 -3.32866e-04  1.35904e-03 -5.04847e-04 -1.63647e-07  1.33693e-03
  5.86868e-04  7.36284e-04 -2.47119e-03  1.11670e-03 -2.83216e-07  6.03268e-04
 -1.99421e-03  5.97787e-04 -4.73594e-04 -7.19360e-04 -1.94574e-07  1.13059e-03
  2.86995e-03 -9.02844e-04  6.81569e-04  1.08646e-03 -3.68613e-07  3.96925e-04
  1.36764e-03  9.63603e-04  4.70498e-04  8.00754e-04 -1.53347e-07  7.63758e-04
 -2.42780e-03 -1.12829e-03 -8.35218e-04 -9.37611e-04 -2.96052e-07  3.00918e-05
  6.77848e-04 -6.50266e-04 -1.97036e-03  6.00193e-05 -2.08032e-07  1.31401e-03
 -9.67315e-04  1.34199e-03  2.81178e-03 -1.23865e-04 -3.56024e-07  5.80341e-04
 -1.61181e-03 -1.03001e-04  7.86677e-04 -1.11594e-03 -2.26490e-07  9.47175e-04
  2.49644e-03  1.33426e-04 -1.21844e-03  1.44557e-03 -2.55939e-07  2.13508e-04
 -4.31273e-04 -1.24587e-03 -8.83629e-04 -3.86294e-04 -1.83309e-07  6.72050e-04
  1.02554e-03  4.01872e-04  2.10121e-03  1.24604e-04 -3.94460e-07  1.40572e-03
  1.19210e-04 -4.25047e-04  1.94038e-03  1.37085e-03 -8.90434e-08  3.05217e-04
 -1.76443e-04  3.06882e-04 -2.87196e-03 -9.89753e-04 -3.27580e-07  1.03888e-03
  1.23432e-03  6.44717e-04 -7.58321e-05  1.22419e-03 -2.44480e-07  4.88633e-04
 -2.45084e-03 -3.78288e-04  1.50571e-04 -7.18294e-04 -2.68666e-07  1.22230e-03
 -4.21193e-04  1.29381e-03  4.76333e-04 -6.81383e-04 -1.41184e-07  1.21800e-04
  1.46696e-03 -1.05482e-03 -1.65901e-03  5.55518e-04 -2.99193e-07  8.55466e-04
